state.x,county.x,date,n_episodes,n_events,total_property_damage,total_injuries,total_deaths,label,month,season,days_since_last_damaging_flood,days_since_prev_flood,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean,builtup,forest,agriculture,other,impervious,total_pop.x,median_income,area_km2,pop_density,total_population,exposed_population,pct_exposed,pct_age_65plus,pct_less_hs,pct_below_poverty,pct_hispanic,pct_nh_black,road_density_km_per_km2
VIRGINIA,Roanoke city,2010/1/24,1,2,40000,0,0,1,1,Winter,155,155,1.720000029,3.829999924,2.526102932,0,2.5999999049999998,0.626985296,43.40999985,51.77999878,47.34529417,88.97999999999999,8.91,1.56,0.54,35.28,95793,36422,111.51151573315364,859.0413229538738,95793,37613,39.27,17.45796892892974,7.285385652178319,19.31757147055545,8.572413024311643,28.47573396,6.597634322
VIRGINIA,Roanoke city,2010/1/24,1,2,40000,0,0,1,1,Winter,155,155,1.720000029,3.829999924,2.526102932,0,2.5999999049999998,0.626985296,43.40999985,51.77999878,47.34529417,88.97999999999999,8.91,1.56,0.54,35.28,95793,36422,111.51151573315364,859.0413229538738,95793,37613,39.27,17.45796892892974,7.285385652178319,19.31757147055545,8.572413024311643,28.47573396,6.597634322
VIRGINIA,Roanoke city,2011/4/16,1,1,15000,0,0,1,4,Spring,447,447,0,0,0,17.39999962,27.67000008,21.54580883,31.37000084,43.13000107,36.24205891,88.97999999999999,8.91,1.56,0.54,35.28,95793,36422,111.51151573315364,859.0413229538738,95793,37613,39.27,17.45796892892974,7.285385652178319,19.31757147055545,8.572413024311643,28.47573396,6.597634322
VIRGINIA,Roanoke city,2011/6/21,1,1,20000,0,0,1,6,Summer,66,66,0,5.190000057,0.658970593,2.670000076,6.46999979,4.181029392,26.13999939,31.44000053,28.91264706,88.97999999999999,8.91,1.56,0.54,35.28,95793,36422,111.51151573315364,859.0413229538738,95793,37613,39.27,17.45796892892974,7.285385652178319,19.31757147055545,8.572413024311643,28.47573396,6.597634322
VIRGINIA,Roanoke city,2011/9/6,1,1,10000,0,0,1,9,Fall,77,77,0,3.7300000190000002,0.870147058,84.33999634,103.3399963,91.4066175,32.18000031,36.45000076,33.71757361,88.97999999999999,8.91,1.56,0.54,35.28,95793,36422,111.51151573315364,859.0413229538738,95793,37613,39.27,17.45796892892974,7.285385652178319,19.31757147055545,8.572413024311643,28.47573396,6.597634322
VIRGINIA,Rockbridge County,2006/6/26,1,2,15000,0,0,1,6,Summer,950,950,18.45999908,37.43000031,25.74235546,37.22999954,98.31999969,71.98119895,23.37000084,46.52999878,32.70262343,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2006/6/26,1,2,15000,0,0,1,6,Summer,950,950,18.45999908,37.43000031,25.74235546,37.22999954,98.31999969,71.98119895,23.37000084,46.52999878,32.70262343,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2006/11/16,1,1,0,0,0,0,11,Fall,143,143,0,0,0,21.549999239999998,36.61999893,26.57579688,24.950000760000002,39.25999832,29.0887024,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2008/6/14,1,1,0,0,0,0,6,Summer,719,576,0,0,0,0,0,0,0,15.68999958,10.53789845,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2010/1/25,1,1,10000,0,0,1,1,Winter,1309,590,0,0,0,54.97000122,82.23999786,69.04452758,0,5.599999905,0.251368124,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2010/12/1,1,1,5000,0,0,1,12,Winter,310,310,2.25999999,15.19999981,6.035289136,52.97000122,67.87000275,59.46015515,0,0,0,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2011/4/16,1,1,60000,0,0,1,4,Spring,136,136,0,0,0,14.22999954,41.90999985,26.28957688,43.72000122,60.75999832,52.22818053,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2012/5/14,1,1,5000,0,0,1,5,Spring,394,394,0,0,0,4.989999771,12.53999996,8.445458383,34.25999832,53.68999863,44.58547249,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockbridge County,2013/1/30,1,1,0,0,0,0,1,Winter,261,261,0,8.180000305,1.32664316,0,0,0,66.05000305,82.01999664,72.79448505,6.589999999999999,68.57,23.74,1.1,1.04,22217,44417,1561.1790142423072,14.230911251892952,22217,662,2.98,26.787137921870848,6.816369917618921,7.852777039596067,2.267694215608114,3.0206395606342458,3.28213264
VIRGINIA,Rockingham County,2009/5/16,1,1,0,0,0,0,5,Spring,2067,2067,3.119999886,9.899999619,5.427683859,0,4.829999924,1.438274914,0,34.97000122,24.18826118,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2011/4/12,1,3,0,0,0,0,4,Spring,2763,696,0,0,0,11.98999977,23.72999954,14.94648111,27.62999916,41.86000061,33.00178008,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2011/4/12,1,3,0,0,0,0,4,Spring,2763,696,0,0,0,11.98999977,23.72999954,14.94648111,27.62999916,41.86000061,33.00178008,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2011/4/12,1,3,0,0,0,0,4,Spring,2763,696,0,0,0,11.98999977,23.72999954,14.94648111,27.62999916,41.86000061,33.00178008,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2012/8/14,1,3,0,0,0,0,8,Summer,3253,490,0,0,0,14.71000004,36.63999939,24.534811,13.47999954,32.11000061,19.39527837,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2012/8/14,1,3,0,0,0,0,8,Summer,3253,490,0,0,0,14.71000004,36.63999939,24.534811,13.47999954,32.11000061,19.39527837,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2012/8/14,1,3,0,0,0,0,8,Summer,3253,490,0,0,0,14.71000004,36.63999939,24.534811,13.47999954,32.11000061,19.39527837,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2013/1/30,1,1,0,0,0,0,1,Winter,3422,169,0.479999989,12.76000023,1.956164947,0,0,0,49.54999924,68.93000031,57.00391061,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2013/7/11,1,2,0,0,0,0,7,Summer,3584,162,0,9.199999809,1.855079035,0,16.39999962,4.743718192,65.19999695,120.6200027,95.42726455,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2013/7/11,1,2,0,0,0,0,7,Summer,3584,162,0,9.199999809,1.855079035,0,16.39999962,4.743718192,65.19999695,120.6200027,95.42726455,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Rockingham County,2013/7/12,1,1,0,0,0,0,7,Summer,3585,1,0,16.39999962,4.743718192,65.19999695,120.6200027,95.42726455,0,16.38999939,4.389608246,8.790000000000001,56.95,33.47,0.79,1.93,74922,49930,2215.0774805680658,33.82364755059762,74922,2730,3.64,19.81614132807798,8.893189676536188,9.325104143310636,8.851886380533166,2.3153447645122083,3.004483079
VIRGINIA,Russell County,2010/5/28,1,1,0,0,0,0,5,Spring,2180,2180,0,0,0,0,17.799999239999998,0.124513651,14.03999996,38.47999954,24.55581912,6.67,61.44,29.35,2.55,1.15,28842,32780,1245.7790621950355,23.15177777,28842,509,1.76,22.99590404,12.350302321045444,17.913009557245953,0.651453091,1.2053832650672909,3.53888425
VIRGINIA,Russell County,2010/6/15,1,1,5000,0,0,1,6,Summer,2198,18,7.8699998859999996,29.45999908,13.4605205,1.690000057,21.52000046,8.27302047,1.950000048,22.40999985,8.673481234,6.67,61.44,29.35,2.55,1.15,28842,32780,1245.7790621950355,23.15177777,28842,509,1.76,22.99590404,12.350302321045444,17.913009557245953,0.651453091,1.2053832650672909,3.53888425
VIRGINIA,Russell County,2010/6/23,1,1,10000,0,0,1,6,Summer,8,8,4.510000229,12.71000004,7.203054599,0,14.10999966,4.050537543,0,29.23999977,8.140204771,6.67,61.44,29.35,2.55,1.15,28842,32780,1245.7790621950355,23.15177777,28842,509,1.76,22.99590404,12.350302321045444,17.913009557245953,0.651453091,1.2053832650672909,3.53888425
VIRGINIA,Salem city,2006/6/27,1,1,100000,0,0,1,6,Summer,NA,NA,48.45999908,51.18999863,49.57851045,81.62000275,85.55999756,83.79659531,32.54999924,34.56000137,33.53425549,88.19999999999999,9.51,2.14,0.15,32.61,24641,48828,37.843767562290594,651.1243881688332,24641,6728,27.3,19.488165796600857,3.917258703929034,9.812772304431448,4.4706990618989675,7.681438159908938,12.10219971
VIRGINIA,Salem city,2013/7/10,1,1,0,0,0,0,7,Summer,2570,2570,0,0,0,0,0,0,43.65000153,53.20999908,48.96872338,88.19999999999999,9.51,2.14,0.15,32.61,24641,48828,37.843767562290594,651.1243881688332,24641,6728,27.3,19.488165796600857,3.917258703929034,9.812772304431448,4.4706990618989675,7.681438159908938,12.10219971
VIRGINIA,Scott County,2009/9/24,1,1,0,0,0,0,9,Fall,2412,2412,0,1.070000052,0.135249999,0,0,0,4.650000095,14.90999985,10.69118749,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2010/8/17,1,4,30000,0,1,1,8,Summer,2739,327,0,0,0,3.779999971,12.31999969,7.445374994,24.15999985,39.83000183,32.81774993,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2010/8/17,1,4,30000,0,1,1,8,Summer,2739,327,0,0,0,3.779999971,12.31999969,7.445374994,24.15999985,39.83000183,32.81774993,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2010/8/17,1,4,30000,0,1,1,8,Summer,2739,327,0,0,0,3.779999971,12.31999969,7.445374994,24.15999985,39.83000183,32.81774993,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2010/8/17,1,4,30000,0,1,1,8,Summer,2739,327,0,0,0,3.779999971,12.31999969,7.445374994,24.15999985,39.83000183,32.81774993,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2010/8/19,1,1,30000,0,0,1,8,Summer,2,2,24.15999985,39.83000183,32.81774993,4.889999866,24.39999962,12.4413125,48.66999817,54.59999847,51.82912507,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2013/7/17,1,2,3000,0,0,1,7,Summer,1063,1063,0,0,0,0,0,0,33.61000061,45.36999893,40.28018751,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Scott County,2013/7/17,1,2,3000,0,0,1,7,Summer,1063,1063,0,0,0,0,0,0,33.61000061,45.36999893,40.28018751,6.490000000000001,72.78999999999999,17.68,3.04,0.93,23234,34250,1409.881940716284,16.479394003866787,23234,565,2.43,25.027901785714285,12.044270833333334,17.340959821428573,1.4229910714285714,1.195126488095238,3.608626772
VIRGINIA,Shenandoah County,2009/8/17,1,1,0,0,0,0,8,Summer,2160,2160,0,0,0,0,0,0,0,49.31999969,41.06807055,8.989999999999998,59.63,30.51,0.8600000000000001,1.85,41468,50171,1328.8447716572798,31.206052719222303,41468,1023,2.47,21.888863992829936,7.804167600268878,12.18911046381358,8.781088953618642,2.7022182388527898,2.805260205
VIRGINIA,Shenandoah County,2010/1/25,1,1,0,0,0,0,1,Winter,2321,161,0,0,0,36.38000107,60.13999939,42.18520376,0,14.03999996,2.801086956,8.989999999999998,59.63,30.51,0.8600000000000001,1.85,41468,50171,1328.8447716572798,31.206052719222303,41468,1023,2.47,21.888863992829936,7.804167600268878,12.18911046381358,8.781088953618642,2.7022182388527898,2.805260205
VIRGINIA,Shenandoah County,2011/5/17,1,1,0,0,0,0,5,Spring,2798,477,11.96000004,20.61000061,15.44472824,16.13999939,28.86000061,21.41831523,43.43000031,73.05000305,60.03976898,8.989999999999998,59.63,30.51,0.8600000000000001,1.85,41468,50171,1328.8447716572798,31.206052719222303,41468,1023,2.47,21.888863992829936,7.804167600268878,12.18911046381358,8.781088953618642,2.7022182388527898,2.805260205
VIRGINIA,Shenandoah County,2011/9/14,1,1,0,0,0,0,9,Fall,2918,120,0,7.150000095,2.068478263,0,0,0,7.8800001140000004,21.01000023,12.49449727,8.989999999999998,59.63,30.51,0.8600000000000001,1.85,41468,50171,1328.8447716572798,31.206052719222303,41468,1023,2.47,21.888863992829936,7.804167600268878,12.18911046381358,8.781088953618642,2.7022182388527898,2.805260205
VIRGINIA,Shenandoah County,2012/9/27,1,1,0,0,0,0,9,Fall,3297,379,0,13.19999981,2.081970101,0,18.950000760000002,8.775027175,15.149999619999999,33.59000015,22.25652171,8.989999999999998,59.63,30.51,0.8600000000000001,1.85,41468,50171,1328.8447716572798,31.206052719222303,41468,1023,2.47,21.888863992829936,7.804167600268878,12.18911046381358,8.781088953618642,2.7022182388527898,2.805260205
VIRGINIA,Smyth County,2008/3/4,1,1,500000,0,0,1,3,Spring,1567,1567,0,0,0,0,0,0,40.36000061,46.70000076,44.8660105,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Smyth County,2008/6/1,1,1,5000,0,0,1,6,Summer,89,89,0,4.7100000380000004,1.167393618,0,5.53000021,4.125638312,9.489999771,21.48999977,16.79702124,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Smyth County,2009/8/5,1,1,3000,0,0,1,8,Summer,430,430,0,3.890000105,2.111223397,10.68000031,18.87000084,11.89585108,21.45999908,36.99000168,26.11207449,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Smyth County,2010/8/19,1,1,0,0,0,0,8,Summer,379,379,18.21999931,21.67000008,19.6221277,23,28.92000008,27.19707451,30.71999931,41.52999878,36.55771264,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Smyth County,2011/7/22,1,1,0,0,0,0,7,Summer,716,337,0,0,0,0,0,0,19.68000031,28.89999962,25.09207447,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Smyth County,2013/5/19,1,1,0,0,0,0,5,Spring,1383,667,4.570000172,8.239999771,6.292180865,3.609999895,8.3299999239999991,5.002659562,21.87000084,26.299999239999998,23.40063829,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Smyth County,2014/6/29,1,1,250000,0,0,1,6,Summer,1789,406,0,1.980000019,1.614095746,3.6900000570000002,6.840000153,4.281914889,10.22999954,18.67000008,14.67053192,7.01,67.92,24.22,0.85,1.29,32383,34864,1180.131607298814,27.44015989379437,32383,1335,4.12,22.741254013858377,10.19097515632922,16.129795504478622,2.0449552137907725,1.953692749704242,3.154729659
VIRGINIA,Southampton County,2006/10/7,1,1,600000,0,0,1,10,Fall,2256,2256,0,35.45999908,5.552334928,63.54999924,73.68000031,70.06541068,14.98999977,51.58000183,32.75718199,4.699999999999999,36.04,29.27,29.97,0.96,18493,45426,1560.2343173622685,11.852706862174562,18493,578,3.12,21.408716922392703,9.839893262174783,7.933066488770291,2.3015343562374917,29.614187235935063,10.69016381
VIRGINIA,Southampton County,2006/10/7,1,1,600000,0,0,1,10,Fall,2256,2256,0,35.45999908,5.552334928,63.54999924,73.68000031,70.06541068,14.98999977,51.58000183,32.75718199,4.699999999999999,36.04,29.27,29.97,0.96,18493,45426,1560.2343173622685,11.852706862174562,18493,578,3.12,21.408716922392703,9.839893262174783,7.933066488770291,2.3015343562374917,29.614187235935063,2.815692041
VIRGINIA,Southampton County,2009/8/5,1,1,0,0,0,0,8,Summer,1033,1033,0,0,0,0,0,0,19.40999985,28.57999992,23.86787439,4.699999999999999,36.04,29.27,29.97,0.96,18493,45426,1560.2343173622685,11.852706862174562,18493,578,3.12,21.408716922392703,9.839893262174783,7.933066488770291,2.3015343562374917,29.614187235935063,10.69016381
VIRGINIA,Southampton County,2009/8/5,1,1,0,0,0,0,8,Summer,1033,1033,0,0,0,0,0,0,19.40999985,28.57999992,23.86787439,4.699999999999999,36.04,29.27,29.97,0.96,18493,45426,1560.2343173622685,11.852706862174562,18493,578,3.12,21.408716922392703,9.839893262174783,7.933066488770291,2.3015343562374917,29.614187235935063,2.815692041
VIRGINIA,Southampton County,2013/6/9,1,1,0,0,0,0,6,Summer,2437,1404,39.47999954,107.8899994,70.99301127,0,7.900000095,1.417520131,3.1500000950000002,7.71999979,5.61194847,4.699999999999999,36.04,29.27,29.97,0.96,18493,45426,1560.2343173622685,11.852706862174562,18493,578,3.12,21.408716922392703,9.839893262174783,7.933066488770291,2.3015343562374917,29.614187235935063,10.69016381
VIRGINIA,Southampton County,2013/6/9,1,1,0,0,0,0,6,Summer,2437,1404,39.47999954,107.8899994,70.99301127,0,7.900000095,1.417520131,3.1500000950000002,7.71999979,5.61194847,4.699999999999999,36.04,29.27,29.97,0.96,18493,45426,1560.2343173622685,11.852706862174562,18493,578,3.12,21.408716922392703,9.839893262174783,7.933066488770291,2.3015343562374917,29.614187235935063,2.815692041
