,state,county,date,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean
4836,MARYLAND,HOWARD County,2018/5/27,0,0,0,2.430000067,9.510000229,7.031284426,16.59000015,128.3200073,68.43247709
4844,MARYLAND,HOWARD County,2018/5/27,0,0,0,2.430000067,9.510000229,7.031284426,16.59000015,128.3200073,68.43247709
4845,MARYLAND,HOWARD County,2018/5/27,0,0,0,2.430000067,9.510000229,7.031284426,16.59000015,128.3200073,68.43247709
4852,MARYLAND,HOWARD County,2018/5/27,0,0,0,2.430000067,9.510000229,7.031284426,16.59000015,128.3200073,68.43247709
4872,MARYLAND,HOWARD County,2018/9/18,0,0,0,37.63000107,59.77000046,47.78724768,7.440000057,32.88000107,14.7299083
4887,MARYLAND,HOWARD County,2019/7/8,3.5,12.56000042,7.639266084,7.239999771,22.62999916,13.30761465,17.5,32.45999908,24.63183489
4952,MARYLAND,HOWARD County,2020/8/12,0,0,0,0,0,0,24.30999947,59.70999908,41.09752288
4953,MARYLAND,HOWARD County,2020/8/12,0,0,0,0,0,0,24.30999947,59.70999908,41.09752288
5090,MARYLAND,HOWARD County,2022/6/8,0,0,0,2.289999962,5.809999943,3.91660551,49.13999939,70.87000275,61.47477089
5091,MARYLAND,HOWARD County,2022/6/8,0,0,0,2.289999962,5.809999943,3.91660551,49.13999939,70.87000275,61.47477089
5093,MARYLAND,HOWARD County,2022/6/8,0,0,0,2.289999962,5.809999943,3.91660551,49.13999939,70.87000275,61.47477089
5094,MARYLAND,HOWARD County,2022/6/8,0,0,0,2.289999962,5.809999943,3.91660551,49.13999939,70.87000275,61.47477089
546,VIRGINIA,ISLE OF WIGHT County,1999/9/15,0,0,0,4.460000038,13.28999996,7.391070527,111.5699997,130.7899933,121.1181486
569,VIRGINIA,ISLE OF WIGHT County,1999/10/17,0,0,0,0,0,0,80.87999725,108.7699966,96.91591937
868,VIRGINIA,ISLE OF WIGHT County,2001/6/16,0,11.13000011,1.248639802,1.389999986,15.68999958,4.97031486,22.62000084,46.50999832,33.52821153
1201,VIRGINIA,ISLE OF WIGHT County,2004/7/25,12.10999966,20.35000038,17.19381613,4.880000114,17.04999924,9.16303526,11.19999981,20.27000046,14.72433247
1475,VIRGINIA,ISLE OF WIGHT County,2006/10/7,0,0,0,55.90000153,82.16000366,70.76934515,39.13999939,128.9400024,81.85
1497,VIRGINIA,ISLE OF WIGHT County,2006/10/7,0,0,0,55.90000153,82.16000366,70.76934515,39.13999939,128.9400024,81.85
2262,VIRGINIA,ISLE OF WIGHT County,2012/5/15,0,5.440000057,1.310264484,0,8.840000153,1.905566756,18.39999962,91.80999756,43.14196473
2593,VIRGINIA,ISLE OF WIGHT County,2016/10/8,0.01,12.19999981,5.274093209,0,89.44999695,21.37808564,149.8399963,244.7400055,195.3887911
3158,VIRGINIA,ISLE OF WIGHT County,2020/8/15,7.449999809,28.12000084,18.65880351,5.71999979,31.67000008,16.65701507,40.66999817,64.54000092,48.9715492
3121,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3122,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3123,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3124,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3125,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3126,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3127,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3128,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3130,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3131,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3132,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3133,VIRGINIA,ISLE OF WIGHT County,2020/9/9,0,0,0,31.61000061,134.7400055,85.52899249,25.36000061,58.40999985,38.34102014
3143,VIRGINIA,ISLE OF WIGHT County,2020/9/18,0,0,0,91.51000214,126.7600021,109.4700757,2.180000067,24.23999977,10.00884132
3144,VIRGINIA,ISLE OF WIGHT County,2020/9/18,0,0,0,91.51000214,126.7600021,109.4700757,2.180000067,24.23999977,10.00884132
3193,VIRGINIA,ISLE OF WIGHT County,2020/11/12,0,0,0,54.84000015,82.40000153,73.75216638,49.47000122,86.05999756,68.62615882
3194,VIRGINIA,ISLE OF WIGHT County,2020/11/12,0,0,0,54.84000015,82.40000153,73.75216638,49.47000122,86.05999756,68.62615882
3210,VIRGINIA,ISLE OF WIGHT County,2021/6/4,0,13.30000019,7.628501259,18.04000092,47.90999985,30.89629721,11.75,60.22000122,37.27337525
3211,VIRGINIA,ISLE OF WIGHT County,2021/6/4,0,13.30000019,7.628501259,18.04000092,47.90999985,30.89629721,11.75,60.22000122,37.27337525
3256,VIRGINIA,ISLE OF WIGHT County,2021/6/11,0,18.05999947,6.8681864,6.519999981,90.16000366,48.82942072,13.60000038,47.04000092,26.50931987
3257,VIRGINIA,ISLE OF WIGHT County,2021/6/11,0,18.05999947,6.8681864,6.519999981,90.16000366,48.82942072,13.60000038,47.04000092,26.50931987
3336,VIRGINIA,ISLE OF WIGHT County,2021/8/16,32.66999817,68.91999817,51.87886646,2.99000001,15.85999966,7.62663728,0,19.51000023,10.89052897
3337,VIRGINIA,ISLE OF WIGHT County,2021/8/16,32.66999817,68.91999817,51.87886646,2.99000001,15.85999966,7.62663728,0,19.51000023,10.89052897
3622,VIRGINIA,ISLE OF WIGHT County,2023/12/18,0,0,0,58.45000076,85.38999939,72.12403013,0,19.19000053,1.828010078
587,VIRGINIA,JAMES CITY County,1999/9/15,0,0,0,3.940000057,6.590000153,5.36648437,86.20999908,118.0299988,101.600547
687,VIRGINIA,JAMES CITY County,2000/7/19,0,2.940000057,1.359531246,0,0,0,10.93000031,12.64999962,11.9014844
1461,VIRGINIA,JAMES CITY County,2006/9/1,9.550000191,16.48999977,12.73523437,26.54999924,29.45999908,28.24718751,183.1300049,193.5,188.8903909
1480,VIRGINIA,JAMES CITY County,2006/10/7,0,0,0,70.98000336,80.47000122,77.46484321,105.6399994,137.5299988,124.841719
1484,VIRGINIA,JAMES CITY County,2006/10/7,0,0,0,70.98000336,80.47000122,77.46484321,105.6399994,137.5299988,124.841719
2345,VIRGINIA,JAMES CITY County,2013/6/7,0,0,0,1.299999952,12.31000042,7.85195314,80.68000031,171.2200012,130.9338284
2877,VIRGINIA,JAMES CITY County,2018/10/11,0,0,0,0.050000001,5.46999979,2.538281253,66.68000031,87.22000122,72.33742183
3001,VIRGINIA,JAMES CITY County,2020/5/29,1.649999976,13.97000027,7.397656263,4.590000153,21.04000092,12.20859376,14.57999992,55.02000046,35.15781252
3043,VIRGINIA,JAMES CITY County,2020/8/14,3.269999981,15.86999989,8.506250001,22.35000038,48.61999893,34.18851545,27.19000053,66.80000305,42.96046889
3145,VIRGINIA,JAMES CITY County,2020/9/18,0,0,0,66.47000122,82.08999634,73.01757813,0,16.92000008,1.911093758
3146,VIRGINIA,JAMES CITY County,2020/9/18,0,0,0,66.47000122,82.08999634,73.01757813,0,16.92000008,1.911093758
3147,VIRGINIA,JAMES CITY County,2020/9/18,0,0,0,66.47000122,82.08999634,73.01757813,0,16.92000008,1.911093758
3445,VIRGINIA,JAMES CITY County,2022/7/15,0,6,0.886875,0,0,0,33.63000107,88.81999969,59.27609366
3504,VIRGINIA,JAMES CITY County,2023/8/28,0,0,0,0,0,0,40.99000168,98.83999634,78.93242174
3769,MARYLAND,KENT County,1999/9/16,0,0,0,32.95000076,44.83000183,37.23438721,205.1999969,231.8099976,221.0179361
3806,MARYLAND,KENT County,2000/7/15,0,10.19999981,1.8349032,16.79999924,33.27000046,22.24516133,42,56.91999817,47.23393537
3815,MARYLAND,KENT County,2000/12/17,0,0,0,7.489999771,9.720000267,8.186258048,34.84000015,38.31999969,36.66909679
3831,MARYLAND,KENT County,2001/6/21,0,0,0,0,0,0,2.75999999,7.400000095,5.039806441
3868,MARYLAND,KENT County,2003/7/14,6.480000019,7.75,7.130322579,0,0,0,14.69999981,17.93000031,16.49412908
3962,MARYLAND,KENT County,2004/9/28,0,0,0,2.430000067,10.85999966,7.191290331,47.68000031,54.18999863,50.91941934
3999,MARYLAND,KENT County,2005/6/28,0,0,0,5.159999847,11.60000038,7.88309679,0,8.520000458,6.864645173
4052,MARYLAND,KENT County,2006/7/22,0,0,0,0,0,0,33.47000122,36.91999817,35.2707096
4126,MARYLAND,KENT County,2009/8/22,0,0,0,25.79000092,32.04999924,28.40612909,32.45000076,56.61000061,42.92651613
4354,MARYLAND,KENT County,2011/8/14,0,0,0,2.75999999,35.56000137,22.93683881,16.51000023,37.88999939,25.54445158
4356,MARYLAND,KENT County,2011/8/21,16.70000076,30.14999962,23.22832258,0,0,0,22.38999939,31.45999908,25.71000002
4188,MARYLAND,KENT County,2011/8/27,12.02000046,31.28000069,25.72109683,0,0,0,140.8600006,173,161.6486454
4475,MARYLAND,KENT County,2013/6/17,0,0,0,0,8.069999695,2.236645164,0,0,0
4468,MARYLAND,KENT County,2013/6/18,0,8.069999695,2.236645164,0,0,0,15.23999977,25.37000084,19.79999998
4538,MARYLAND,KENT County,2014/8/12,0,0,0,1.960000038,7.599999905,7.552064422,113.8000031,153.8500061,129.9274194
4539,MARYLAND,KENT County,2014/8/12,0,0,0,1.960000038,7.599999905,7.552064422,113.8000031,153.8500061,129.9274194
4540,MARYLAND,KENT County,2014/8/12,0,0,0,1.960000038,7.599999905,7.552064422,113.8000031,153.8500061,129.9274194
4744,MARYLAND,KENT County,2018/10/12,0,6.510000229,1.061354835,34.41999817,64.73000336,49.7232259,1.679999948,7.820000172,4.080967741
5014,MARYLAND,KENT County,2020/8/6,64.55000305,100.9400024,88.6498068,12.90999985,24.46999931,19.24025801,0,8,3.382709686
5015,MARYLAND,KENT County,2020/8/6,64.55000305,100.9400024,88.6498068,12.90999985,24.46999931,19.24025801,0,8,3.382709686
5035,MARYLAND,KENT County,2021/9/23,0,0,0,0,29.45999908,19.08632256,69.47000122,88.47000122,80.50019359
260,VIRGINIA,KING AND QUEEN County,1996/8/27,0,16.96999931,7.339351682,0,0,0,0,0,0
557,VIRGINIA,KING AND QUEEN County,1999/9/16,0,10.38000011,1.547092341,38.33000183,62.77999878,45.15206286,178.4499969,226.5099945,208.4369548
1240,VIRGINIA,KING AND QUEEN County,2004/8/30,0,0,0,0,0,0,71.09999847,122.0800018,92.12345783
1664,VIRGINIA,KING AND QUEEN County,2009/8/22,0,14.30000019,8.34842829,0,12.39999962,7.945422381,39.13999939,57.68000031,50.11988218
2169,VIRGINIA,KING AND QUEEN County,2011/9/8,29.29999924,46.83000183,34.97943032,35.59999847,74.55999756,56.51353629,26.70999908,61.11999893,39.94622794
2875,VIRGINIA,KING AND QUEEN County,2018/10/11,0,0,0,0,18.62000084,9.070805489,53.61000061,137.6799927,111.2354812
399,VIRGINIA,KING GEORGE County,1998/1/28,0,0,0,11.51000023,20.96999931,16.50521454,37.61000061,44.27999878,40.57950494
429,VIRGINIA,KING GEORGE County,1998/2/4,0,0,0,0,0,0,48.93999863,52.50999832,50.88306934
636,VIRGINIA,KING GEORGE County,1999/9/16,0,35.75,6.314686514,60.00999832,84.83999634,71.78841576,83.87999725,127.6399994,104.5247526
777,VIRGINIA,KING GEORGE County,2000/7/14,0,0,0,0,0,0,0,33.81000137,3.87422442
2167,VIRGINIA,KING GEORGE County,2011/9/7,25.60000038,43.75999832,35.73399342,24.48999977,34.04999924,29.05551152,81.98000336,137.6399994,109.9156105
2168,VIRGINIA,KING GEORGE County,2011/9/7,25.60000038,43.75999832,35.73399342,24.48999977,34.04999924,29.05551152,81.98000336,137.6399994,109.9156105
2147,VIRGINIA,KING GEORGE County,2011/9/8,24.48999977,34.04999924,29.05551152,81.98000336,137.6399994,109.9156105,108.9000015,192.5200043,147.4215512
2030,VIRGINIA,KING GEORGE County,2011/9/27,0,0,0,0,0,0,9.529999733,20.05999947,14.67013201
2031,VIRGINIA,KING GEORGE County,2011/9/27,0,0,0,0,0,0,9.529999733,20.05999947,14.67013201
2873,VIRGINIA,KING GEORGE County,2018/10/11,0,0,0,3.089999914,7.489999771,4.635544561,91.93000031,105.2099991,96.68240928
3474,VIRGINIA,KING GEORGE County,2023/7/1,0,0,0,0,19.5,9.075709553,17.62999916,33.79000092,26.37415842
3476,VIRGINIA,KING GEORGE County,2023/7/1,0,0,0,0,19.5,9.075709553,17.62999916,33.79000092,26.37415842
3477,VIRGINIA,KING GEORGE County,2023/7/1,0,0,0,0,19.5,9.075709553,17.62999916,33.79000092,26.37415842
3527,VIRGINIA,KING GEORGE County,2023/7/1,0,0,0,0,19.5,9.075709553,17.62999916,33.79000092,26.37415842
220,VIRGINIA,KING WILLIAM County,1996/8/27,0,0,0,0,0,0,0,0,0
576,VIRGINIA,KING WILLIAM County,1999/9/16,0,0,0,39.41999817,49.52999878,42.07987104,126.9300003,174.5,150.117165
856,VIRGINIA,KING WILLIAM County,2001/6/1,0,0,0,0,0,0,35.43999863,41.47000122,39.3529381
1222,VIRGINIA,KING WILLIAM County,2004/8/1,0,2.910000086,0.209046391,0,1.850000024,0.082113402,26.40999985,40.97999954,32.76020623
1255,VIRGINIA,KING WILLIAM County,2004/8/30,0,0,0,0,0,0,103.2600021,148.3300018,129.3379382
2373,VIRGINIA,KING WILLIAM County,2013/6/7,0,0,0,9.960000038,40.20999908,21.36342782,39.84999847,61.93999863,47.778299
3570,VIRGINIA,KING WILLIAM County,2023/7/16,0,6.599999905,0.637061853,0,19.75,7.187319598,21.31999969,35.27999878,26.2357732
3487,VIRGINIA,KING WILLIAM County,2023/9/10,0,0,0,10.80000019,15.09000015,12.69262887,10.56999969,26.15999985,17.49505156
536,VIRGINIA,LANCASTER County,1999/9/16,7.960000038,13.64000034,10.33792794,62.90999985,81.62000275,72.36648642,141.8099976,167.9499969,156.38054
1465,VIRGINIA,LANCASTER County,2006/9/1,10,13.60000038,11.80954957,29.04000092,30.77000046,29.75090096,168.6499939,182.6399994,176.0700893
2686,VIRGINIA,LANCASTER County,2018/9/9,0,0,0,30.85000038,44.16999817,38.11630636,25.05999947,36.09999847,28.40063071
3086,VIRGINIA,LANCASTER County,2020/9/10,0,19.69000053,11.75090089,107.3099976,123.3499985,115.7803601,10.23999977,21.72999954,16.45612609
3087,VIRGINIA,LANCASTER County,2020/9/10,0,19.69000053,11.75090089,107.3099976,123.3499985,115.7803601,10.23999977,21.72999954,16.45612609
3088,VIRGINIA,LANCASTER County,2020/9/10,0,19.69000053,11.75090089,107.3099976,123.3499985,115.7803601,10.23999977,21.72999954,16.45612609
3225,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3226,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3234,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3235,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3236,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3237,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3238,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3240,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3242,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3247,VIRGINIA,LANCASTER County,2021/6/11,7.360000134,17.47999954,12.57297294,3.00999999,15.75,9.293693691,33.47999954,71.52999878,53.2596396
3439,VIRGINIA,LANCASTER County,2022/7/9,0,0,0,0,0,0,55.77000046,66.72000122,61.91108085
3440,VIRGINIA,LANCASTER County,2022/7/9,0,0,0,0,0,0,55.77000046,66.72000122,61.91108085
3441,VIRGINIA,LANCASTER County,2022/7/9,0,0,0,0,0,0,55.77000046,66.72000122,61.91108085
3444,VIRGINIA,LANCASTER County,2022/7/9,0,0,0,0,0,0,55.77000046,66.72000122,61.91108085
201,VIRGINIA,LEE County,1996/11/30,0,0,0,8.829999924,23.05999947,13.89788931,59.00999832,72.5,64.1240983
196,VIRGINIA,LEE County,1996/12/1,8.829999924,23.05999947,13.89788931,59.00999832,72.5,64.1240983,4.670000076,16.37999916,8.166331959
204,VIRGINIA,LEE County,1996/12/1,8.829999924,23.05999947,13.89788931,59.00999832,72.5,64.1240983,4.670000076,16.37999916,8.166331959
905,VIRGINIA,LEE County,2001/7/29,23.34000015,34.95000076,27.38784833,38.22000122,59.38000107,48.76565578,18.94000053,26.81999969,21.25819674
921,VIRGINIA,LEE County,2002/3/17,0,25.62000084,17.74196723,35.95000076,50.74000168,42.49575822,79.68000031,108.25,95.88956945
1065,VIRGINIA,LEE County,2003/2/16,31.35000038,56.06000137,39.27209023,63.34000015,76.30000305,71.15409833,5.960000038,20.89999962,12.23092215
1665,VIRGINIA,LEE County,2009/9/25,0,0,0,3.00999999,8.029999733,5.006147549,16.11000061,37.59999847,27.31981552
1666,VIRGINIA,LEE County,2009/9/25,0,0,0,3.00999999,8.029999733,5.006147549,16.11000061,37.59999847,27.31981552
2223,VIRGINIA,LEE County,2012/2/22,0,0,0,0,0,0,20.38999939,27.29999924,23.35829913
2226,VIRGINIA,LEE County,2012/4/3,3.049999952,7.039999962,4.933073772,0,1.840000033,0.476782786,10.36999989,19.13999939,14.39069672
3207,VIRGINIA,LEE County,2021/3/28,0,0,0,75.12999725,97.91999817,84.71510237,8.289999962,21.07999992,11.57961065
1002,VIRGINIA,LEXINGTON,2003/8/8,3.670000076,4.039999962,3.869000006,7.440000057,8.090000153,7.787000036,16.77000046,17.59000015,17.15599995
1393,VIRGINIA,LEXINGTON,2006/6/26,26.27000046,28.73999977,27.52799988,52.59000015,58.93999863,55.75699997,25.62999916,28.54999924,27.55999966
1443,VIRGINIA,LEXINGTON,2006/8/30,9.550000191,11.22000027,10.54800005,0,0,0,48.43000031,49.90999985,49.42399979
1751,VIRGINIA,LEXINGTON,2010/1/25,0,0,0,71.94000244,74.76999664,73.19500046,0,0.059999999,0.006
1752,VIRGINIA,LEXINGTON,2010/1/25,0,0,0,71.94000244,74.76999664,73.19500046,0,0.059999999,0.006
1819,VIRGINIA,LEXINGTON,2010/12/1,2.980000019,4.53000021,3.84800005,59.08000183,60.63000107,59.71900024,0,0,0
3367,VIRGINIA,LEXINGTON,2021/9/22,0,0,0,53.61999893,54.58000183,54.24299965,86.59999847,88.09999847,87.45300064
272,VIRGINIA,LOUDOUN County,1996/1/19,0,0,0,9.039999962,16.80999947,11.37723045,17.97999954,38.75999832,28.02151164
152,VIRGINIA,LOUDOUN County,1996/6/10,0,8.130000114,2.393498944,13.31999969,24.23999977,17.38591965,6.550000191,19.68000031,14.64239958
151,VIRGINIA,LOUDOUN County,1996/6/24,0,0,0,0,0,0,7.119999886,37.65000153,20.16029599
278,VIRGINIA,LOUDOUN County,1996/8/16,0,0,0,0,13.63000011,10.83908033,2.930000067,16.38999939,10.06014799
263,VIRGINIA,LOUDOUN County,1996/9/6,22.20000076,41.72000122,33.67860465,0,22.86000061,11.13132136,69.18000031,81.69000244,77.36509501
337,VIRGINIA,LOUDOUN County,1997/11/7,0,0,0,0,36.34000015,29.23322409,42.99000168,56.95999908,50.00835099
384,VIRGINIA,LOUDOUN County,1998/1/8,0,4.809999943,1.35422833,8.869999886,43.31999969,24.2658245,6.860000134,30.12000084,16.99658563
404,VIRGINIA,LOUDOUN County,1998/1/28,0,0,0,13.72000027,31.43000031,23.18552853,20.29999924,32.41999817,25.12273781
459,VIRGINIA,LOUDOUN County,1998/2/4,0,0,0,9.840000153,16.89999962,11.86227273,32.88999939,47.45000076,42.5202643
457,VIRGINIA,LOUDOUN County,1998/3/20,20.45000076,30.73999977,24.60765331,3.029999971,22.03000069,10.95268499,31.20999908,50.59000015,42.22769557
671,VIRGINIA,LOUDOUN County,2000/6/25,0,0,0,0,0,0,0,39.25999832,15.03378438
748,VIRGINIA,LOUDOUN County,2000/8/7,0,0,0,18.52000046,30.5,25.81457715,2.690000057,28.14999962,13.76980975
844,VIRGINIA,LOUDOUN County,2001/6/22,0,11.28999996,4.500433405,0,17.05999947,10.81461945,34.11999893,59.34000015,48.75985202
895,VIRGINIA,LOUDOUN County,2001/8/11,0,0,0,0,8.630000114,1.264323468,22.72999954,68.68000031,49.23621565
915,VIRGINIA,LOUDOUN County,2001/9/24,0,0,0,0,0,0,45.77999878,82.61000061,63.32290701
959,VIRGINIA,LOUDOUN County,2002/5/27,0,0,0,29.03000069,49.47000122,42.02482028,7.559999943,22.30999947,13.539704
1154,VIRGINIA,LOUDOUN County,2003/6/12,0,0,0,4.889999866,16.98999977,11.00062368,18.04000092,33.13000107,25.42497884
1134,VIRGINIA,LOUDOUN County,2003/6/19,7.360000134,17.37999916,11.60599367,5.849999905,23.56999969,14.93552853,10.17000008,23.36000061,15.80493658
1021,VIRGINIA,LOUDOUN County,2003/9/23,0,0,0,44.50999832,67.43000031,57.82866815,0,59.90999985,1.286152233
1170,VIRGINIA,LOUDOUN County,2003/11/5,0,0,0,0,0,0,12.07999992,30.81999969,21.57032774
1178,VIRGINIA,LOUDOUN County,2003/11/5,0,0,0,0,0,0,12.07999992,30.81999969,21.57032774
1169,VIRGINIA,LOUDOUN County,2003/11/19,0,0,0,0,0,0,42.56000137,47.40000153,45.55417551
1279,VIRGINIA,LOUDOUN County,2004/9/17,1.179999948,6.449999809,2.639566594,3.160000086,16.40999985,8.021300217,41.91999817,62.95999908,55.88566593
1292,VIRGINIA,LOUDOUN County,2004/9/28,0,0,0,11.80000019,29.97999954,18.86724101,46.13999939,108.0199966,82.74350959
1360,VIRGINIA,LOUDOUN County,2006/6/25,0,10.22999954,4.094323474,7.369999886,35.84999847,19.61630021,61.68000031,122.1999969,84.42831922
