"","State","County","Year","Forest","Agriculture","Urban","Suburban","Rural"
"3743","VIRGINIA","FLOYD County",2019,61.584,29.632,0.016,0.807,6.399
"3744","VIRGINIA","BUCKINGHAM County",2019,64.925,13.533,0.019,0.874,3.924
"3745","VIRGINIA","COVINGTON",2019,36.563,5.218,6.048,34.79,15.219
"3746","VIRGINIA","WASHINGTON County",2019,56.38,32.615,0.202,2.653,6.82
"3747","VIRGINIA","SALEM",2019,9.346,1.778,8.659,51.64,28.516
"3748","VIRGINIA","ROANOKE City",2019,8.833,1.432,10.526,52.946,25.645
"3749","VIRGINIA","DANVILLE",2019,30.42,5.616,5.042,34.08,20.684
"3750","VIRGINIA","CHARLOTTESVILLE",2019,6.068,0.126,6.797,54.588,32.123
"3751","VIRGINIA","KING GEORGE County",2019,63.797,16.717,0.229,3.788,6.545
"3752","VIRGINIA","HANOVER County",2019,58.576,20.145,0.522,6.612,8.25
"3753","VIRGINIA","SALEM City",2019,9.346,1.778,8.659,51.64,28.516
"3754","VIRGINIA","PORTSMOUTH",2019,4.305,0.417,11.603,56.194,8.188
"3755","VIRGINIA","LUNENBURG County",2019,64.897,16.079,0.041,1.141,4.187
"3756","VIRGINIA","SUFFOLK",2019,52.778,23.528,0.513,7.011,4.927
"3757","VIRGINIA","ALEXANDRIA",2019,1.986,0,17.318,64.734,13.947
"3758","VIRGINIA","HENRICO County",2019,34.136,8.291,2.983,31.251,17.317
"3759","VIRGINIA","RICHMOND City",2019,8.343,0.038,11.594,53.013,23.23
"3760","VIRGINIA","NORTHAMPTON County",2019,14.591,21.774,0.065,3.276,1.608
"3761","VIRGINIA","MATHEWS County",2019,55.394,8.409,0.044,2.807,5.329
"3762","VIRGINIA","HAMPTON",2019,10.854,0.213,7.607,50.744,11.692
"3763","VIRGINIA","FRANKLIN City",2019,32.294,16.137,3.424,30.685,12.713
"3764","VIRGINIA","WESTMORELAND County",2019,53.349,26.97,0.069,2.996,5.213
"3765","VIRGINIA","LANCASTER County",2019,54.64,19.135,0.099,2.993,7.183
"3766","VIRGINIA","MIDDLESEX County",2019,55.304,21.062,0.107,3.847,5.906
"3767","VIRGINIA","BRUNSWICK County",2019,64.124,10.915,0.052,1.666,3.821
"3768","VIRGINIA","PETERSBURG",2019,29.056,5.48,5.66,41.516,15.887
"3769","VIRGINIA","ESSEX County",2019,55.344,25.348,0.088,1.898,3.647
"3770","VIRGINIA","CAROLINE County",2019,67.571,14.177,0.093,2.232,4.725
"3771","VIRGINIA","ISLE OF WIGHT County",2019,48.515,30.267,0.221,4.486,4.772
"3772","VIRGINIA","EMPORIA",2019,33.281,8.176,5.191,36.403,14.024
"3773","VIRGINIA","COLONIAL HEIGHTS",2019,19.363,0,6.858,55.631,12.735
"3774","VIRGINIA","CHESTERFIELD County",2019,52.261,3.515,1.418,18.416,17.543
"3775","VIRGINIA","NEW KENT County",2019,64.283,9.85,0.087,3.294,6.078
"3776","VIRGINIA","AMELIA County",2019,62.46,20.773,0.031,1.124,4.217
"3777","VIRGINIA","SURRY County",2019,60.405,21.045,0.061,1.243,3.246
"3778","VIRGINIA","WILLIAMSBURG",2019,36.817,0.246,2.658,33.533,24.397
"3779","VIRGINIA","YORK County",2019,46.837,1.774,1.137,16.834,12.321
"3780","VIRGINIA","SUSSEX County",2019,65.001,16.226,0.037,1.836,2.535
"3781","VIRGINIA","POQUOSON",2019,11.789,0.014,0.346,18.774,8.119
"3782","VIRGINIA","MECKLENBURG County",2019,53.599,20.413,0.145,2.487,5.03
"3783","VIRGINIA","MARTINSVILLE",2019,29.08,0.446,5.18,35.152,29.535
"3784","VIRGINIA","NEWPORT NEWS",2019,18.336,0.755,9.204,47.338,14.155
"3785","VIRGINIA","NOTTOWAY County",2019,62.228,17.483,0.239,3.274,5.203
"3786","VIRGINIA","GREENSVILLE County",2019,61.65,17.575,0.107,2.502,2.615
"3787","VIRGINIA","NORTHUMBERLAND County",2019,48.026,25.945,0.046,2.465,6.598
"3788","VIRGINIA","RICHMOND County",2019,57.992,25.213,0.054,1.885,3.954
"3789","VIRGINIA","PRINCE GEORGE County",2019,59.133,13.786,0.346,5.527,4.873
"3790","VIRGINIA","JAMES CITY County",2019,50.829,5.563,0.808,12.924,12.687
"3791","VIRGINIA","GLOUCESTER County",2019,56.122,10.679,0.135,3.852,5.961
"3792","VIRGINIA","WAYNESBORO",2019,21.199,14.031,5.782,39.503,19.238
"3793","VIRGINIA","HARRISONBURG",2019,6.023,9.662,9.363,57.062,17.673
"3794","VIRGINIA","STAUNTON",2019,16.12,26.423,2.864,32.805,20.636
"3795","VIRGINIA","LYNCHBURG",2019,32.505,3.595,4.228,33.042,24.807
"3796","VIRGINIA","FREDERICKSBURG",2019,22.026,1.016,6.614,53.959,14.932
"3797","VIRGINIA","FALLS CHURCH",2019,0.392,0,10.258,57.498,31.852
"3798","VIRGINIA","MANASSAS City",2019,2.766,2.296,9.838,68.917,15.909
"3799","VIRGINIA","MANASSAS PARK",2019,14.273,0.698,5.703,56.919,22.397
"3800","VIRGINIA","FAIRFAX City",2019,3.14,0,8.812,58.358,29.68
"3801","VIRGINIA","BEDFORD City",2019,NA,NA,NA,NA,NA
"3802","VIRGINIA","CHARLES CITY",2019,62.016,14.938,0.051,1.013,3.154
"3803","VIRGINIA","POWHATAN County",2019,67.088,15.699,0.06,1.848,6.832
"3804","VIRGINIA","HOPEWELL",2019,15.236,0.063,9.95,55.005,14.117
"3805","VIRGINIA","ACCOMACK County",2019,28.254,21.542,0.131,3.941,2.775
"3806","VIRGINIA","WINCHESTER",2019,4.175,4.554,11.966,63.58,15.651
"3807","VIRGINIA","NORTON",2019,60.754,0.162,2.802,22.443,11.311
"3808","VIRGINIA","BRISTOL",2019,17.547,6.136,6.927,45.194,23.544
"3809","VIRGINIA","LEXINGTON",2019,6.858,1.199,3.423,51.751,35.691
"3810","VIRGINIA","CUMBERLAND County",2019,64.878,17.511,0.039,0.922,4.213
"3811","VIRGINIA","BUENA VISTA",2019,36.21,7.319,2.502,32.068,16.289
"3812","VIRGINIA","PRINCE EDWARD County",2019,61.962,18.228,0.119,2.162,5.287
"3813","VIRGINIA","GOOCHLAND County",2019,62.046,18.685,0.083,2.899,7.466
"3814","VIRGINIA","GALAX",2019,26.356,13.713,5.289,25.036,28.841
"3815","VIRGINIA","RADFORD",2019,32.446,7.483,2.666,35.234,18.052
"3816","VIRGINIA","FLUVANNA County",2019,65.606,16.414,0.062,1.518,6.325
"3817","MARYLAND","WASHINGTON County",2019,39.051,39.776,0.865,9.516,8.226
"3818","MARYLAND","FREDERICK County",2019,33.718,46.248,0.67,8.939,9.199
"3819","MARYLAND","BALTIMORE County",2019,35.007,21.384,2.565,21.669,14.761
"3820","MARYLAND","HARFORD County",2019,39.988,28.978,1.034,11.753,11.984
"3821","MARYLAND","CECIL County",2019,36.834,36.067,0.605,7.33,9.277
"3822","MARYLAND","MONTGOMERY County",2019,29.34,22.082,1.688,23.585,20.858
"3823","MARYLAND","HOWARD County",2019,31.311,23.63,1.941,21.605,20.627
"3824","MARYLAND","BALTIMORE CITY",2019,4.073,0.08,25.664,53.755,10.777
"3825","MARYLAND","CARROLL County",2019,27.922,49.674,0.414,8.656,12.112
"3826","MARYLAND","PRINCE GEORGE'S County",2019,37.686,8.701,2.795,30.594,14.244
"3827","MARYLAND","ANNE ARUNDEL County",2019,37.574,8.961,2.452,25.917,15.062
"3828","MARYLAND","GARRETT County",2019,71.054,16.851,0.053,1.994,4.894
"3829","MARYLAND","ALLEGANY County",2019,76.303,8.904,0.441,5.049,6.032
"3830","MARYLAND","CALVERT County",2019,54.208,11.393,0.38,7.597,12.58
"3831","MARYLAND","ST. MARY'S County",2019,49.279,19.178,0.536,7.453,8.642
"3832","MARYLAND","TALBOT County",2019,24.209,46.307,0.262,5.798,6.073
"3833","MARYLAND","CAROLINE County",2019,31.509,54.947,0.166,5.168,4.939
"3834","MARYLAND","QUEEN ANNE'S County",2019,25.883,54.003,0.217,5.824,6.141
"3835","MARYLAND","CHARLES County",2019,61.696,13.179,0.386,7.55,7.845
"3836","MARYLAND","KENT County",2019,24.434,57.942,0.137,3.659,4.55
"3837","MARYLAND","WORCESTER County",2019,42.247,23.372,0.615,4.411,3.525
"3838","MARYLAND","WICOMICO County",2019,44.169,30.441,0.69,9.085,6.368
"3839","MARYLAND","DORCHESTER County",2019,33.015,27.398,0.166,3.439,2.486
"3840","MARYLAND","SOMERSET County",2019,41.189,19.516,0.134,3.495,3.365
"3841","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA",2020,7.75,0.062,12.919,56.706,12.985
"3842","VIRGINIA","WYTHE County",2020,53.824,36.959,0.172,2.449,5.471
"3843","VIRGINIA","CAMPBELL County",2020,52.228,24.637,0.228,3.603,7.017
"3844","VIRGINIA","TAZEWELL County",2020,69.521,20.63,0.159,2.522,5.477
"3845","VIRGINIA","CARROLL County",2020,60.397,28.231,0.05,1.479,7.561
"3846","VIRGINIA","CRAIG County",2020,84.212,11.045,0.002,0.387,3.418
"3847","VIRGINIA","PULASKI County",2020,56.06,28.753,0.332,4.372,6.918
"3848","VIRGINIA","ROANOKE County",2020,67.16,8.966,0.553,9.344,12.769
"3849","VIRGINIA","MONTGOMERY County",2020,60.844,22.448,0.453,6.759,8.332
"3850","VIRGINIA","ARLINGTON County",2020,2.881,0,11.515,63.899,21.078
"3851","VIRGINIA","PITTSYLVANIA County",2020,53.558,26.838,0.076,2.384,5.949
"3852","VIRGINIA","HIGHLAND County",2020,79.153,16.647,0.006,0.255,2.526
"3853","VIRGINIA","ROCKBRIDGE County",2020,68.607,23.398,0.075,1.684,5.172
"3854","VIRGINIA","SMYTH County",2020,67.69,24.121,0.164,1.957,5.099
"3855","VIRGINIA","RAPPAHANNOCK County",2020,67.747,27.693,0.003,0.453,3.474
"3856","VIRGINIA","BLAND County",2020,77.438,17.481,0.013,0.693,3.124
"3857","VIRGINIA","GILES County",2020,78.932,13.044,0.112,1.711,4.55
"3858","VIRGINIA","SPOTSYLVANIA County",2020,60.252,12.317,0.438,6.951,8.761
"3859","VIRGINIA","WISE County",2020,75.803,3.523,0.128,3.079,5.638
"3860","VIRGINIA","FREDERICK County",2020,53.232,30.011,0.587,6.839,7.78
"3861","VIRGINIA","SHENANDOAH County",2020,59.544,30.132,0.139,3.206,6.024
"3862","VIRGINIA","PATRICK County",2020,73.521,15.453,0.03,0.867,6.036
"3863","VIRGINIA","NELSON County",2020,75.566,13.441,0.014,0.866,4.822
"3864","VIRGINIA","ALBEMARLE County",2020,63.241,22.321,0.17,2.809,7.228
"3865","VIRGINIA","GREENE County",2020,65.311,23.493,0.096,2.154,7.528
"3866","VIRGINIA","MADISON County",2020,60.992,32.696,0.03,0.741,4.524
"3867","VIRGINIA","PAGE County",2020,65.966,23.863,0.09,2.834,5.898
"3868","VIRGINIA","STAFFORD County",2020,60.983,8.555,0.653,11.276,11.533
"3869","VIRGINIA","ALLEGHANY County",2020,88.376,4.766,0.089,1.75,3.468
"3870","VIRGINIA","WARREN County",2020,62.186,21.55,0.462,4.934,9.176
"3871","VIRGINIA","SCOTT County",2020,72.05,17.644,0.045,1.258,5.424
"3872","VIRGINIA","ROCKINGHAM County",2020,56.854,32.885,0.177,3.648,5.651
"3873","VIRGINIA","APPOMATTOX County",2020,57.473,22.636,0.052,1.485,5.217
"3874","VIRGINIA","LOUDOUN County",2020,32.082,40.387,1.563,15.338,9.404
"3875","VIRGINIA","RUSSELL County",2020,61.37,29.082,0.056,1.775,5.2
"3876","VIRGINIA","DICKENSON County",2020,86.835,2.93,0.016,1.022,4.939
"3877","VIRGINIA","AUGUSTA County",2020,56.755,34.062,0.155,2.796,5.567
"3878","VIRGINIA","ORANGE County",2020,53.612,33.659,0.136,1.782,6.103
"3879","VIRGINIA","BUCHANAN County",2020,89.525,0.576,0.034,1.679,3.83
"3880","VIRGINIA","HENRY County",2020,66.595,12.456,0.446,4.393,8.246
"3881","VIRGINIA","FRANKLIN County",2020,61.659,23.014,0.09,1.944,7.066
"3882","VIRGINIA","SOUTHAMPTON County",2020,56.078,28.617,0.03,2.002,2.885
"3883","VIRGINIA","LEE County",2020,65.131,22.059,0.033,1.739,6.431
"3884","VIRGINIA","BEDFORD County",2020,58.499,26.411,0.097,2.359,7.343
"3885","VIRGINIA","FAUQUIER County",2020,47.435,42.462,0.091,2.345,5.913
"3886","VIRGINIA","CULPEPER County",2020,45.867,41.391,0.187,2.571,6.083
"3887","VIRGINIA","KING WILLIAM County",2020,58.91,21.199,0.101,1.76,3.855
"3888","VIRGINIA","CLARKE County",2020,37.081,53.153,0.077,2.558,5.961
"3889","VIRGINIA","FAIRFAX County",2020,28.692,1.775,3.266,37.588,25.898
"3890","VIRGINIA","AMHERST County",2020,74.667,13.97,0.072,1.796,5.372
"3891","VIRGINIA","BOTETOURT County",2020,73.528,16.551,0.118,2.29,5.641
"3892","VIRGINIA","BATH County",2020,88.894,6.173,0.008,0.398,2.437
"3893","VIRGINIA","GRAYSON County",2020,63.858,25.971,0.023,0.727,5.608
"3894","VIRGINIA","LOUISA County",2020,61.808,17.064,0.111,1.884,6.08
"3895","VIRGINIA","DINWIDDIE County",2020,62.045,14.116,0.149,2.83,4.472
"3896","VIRGINIA","HALIFAX County",2020,60.781,21.171,0.116,1.712,4.558
"3897","VIRGINIA","KING AND QUEEN County",2020,63.747,17.477,0.013,0.935,3.175
"3898","VIRGINIA","PRINCE WILLIAM County",2020,43.961,14.322,1.755,22.104,14.368
"3899","VIRGINIA","CHESAPEAKE",2020,49.404,19.987,1.905,17.276,6.106
"3900","VIRGINIA","VIRGINIA BEACH",2020,21.819,11.771,3.293,27.785,7.53
"3901","VIRGINIA","NORFOLK",2020,2.528,0.019,19.469,58.649,8.269
"3902","VIRGINIA","CHARLOTTE County",2020,59.996,21.16,0.026,1.093,4.278
"3903","VIRGINIA","FLOYD County",2020,61.492,29.629,0.016,0.81,6.411
"3904","VIRGINIA","BUCKINGHAM County",2020,65.538,13.538,0.019,0.875,3.913
"3905","VIRGINIA","COVINGTON",2020,36.51,5.194,6.042,34.754,15.32
"3906","VIRGINIA","WASHINGTON County",2020,56.35,32.578,0.204,2.663,6.866
"3907","VIRGINIA","SALEM",2020,9.344,1.766,8.705,51.612,28.498
"3908","VIRGINIA","ROANOKE City",2020,8.746,1.413,10.55,52.858,25.738
"3909","VIRGINIA","DANVILLE",2020,30.532,5.585,5.054,34.011,20.772
"3910","VIRGINIA","CHARLOTTESVILLE",2020,6.072,0.119,6.8,54.466,32.265
"3911","VIRGINIA","KING GEORGE County",2020,63.546,16.653,0.231,3.819,6.59
"3912","VIRGINIA","HANOVER County",2020,58.327,20.1,0.537,6.672,8.321
"3913","VIRGINIA","SALEM City",2020,9.344,1.766,8.705,51.612,28.498
"3914","VIRGINIA","PORTSMOUTH",2020,4.316,0.383,11.601,56.116,8.283
"3915","VIRGINIA","LUNENBURG County",2020,64.063,16.08,0.041,1.142,4.178
"3916","VIRGINIA","SUFFOLK",2020,52.645,23.318,0.528,7.077,4.998
"3917","VIRGINIA","ALEXANDRIA",2020,1.922,0,17.213,64.807,14.056
"3918","VIRGINIA","HENRICO County",2020,34.097,8.216,3.016,31.286,17.401
"3919","VIRGINIA","RICHMOND City",2020,8.273,0.037,11.624,52.948,23.345
"3920","VIRGINIA","NORTHAMPTON County",2020,14.62,21.695,0.065,3.281,1.632
"3921","VIRGINIA","MATHEWS County",2020,54.827,8.261,0.044,2.823,5.387
"3922","VIRGINIA","HAMPTON",2020,10.795,0.206,7.643,50.735,11.758
"3923","VIRGINIA","FRANKLIN City",2020,31.997,16.092,3.379,30.754,12.77
"3924","VIRGINIA","WESTMORELAND County",2020,53.227,26.88,0.07,3.008,5.264
"3925","VIRGINIA","LANCASTER County",2020,54.923,19.035,0.104,3.01,7.249
"3926","VIRGINIA","MIDDLESEX County",2020,54.841,20.944,0.107,3.873,5.987
"3927","VIRGINIA","BRUNSWICK County",2020,63.915,10.87,0.053,1.662,3.826
"3928","VIRGINIA","PETERSBURG",2020,29.017,5.426,5.675,41.496,16.004
"3929","VIRGINIA","ESSEX County",2020,55.235,25.362,0.089,1.911,3.669
"3930","VIRGINIA","CAROLINE County",2020,67.669,14.191,0.097,2.235,4.745
"3931","VIRGINIA","ISLE OF WIGHT County",2020,48.313,30.174,0.222,4.512,4.815
"3932","VIRGINIA","EMPORIA",2020,32.863,8.12,5.273,36.302,14.096
"3933","VIRGINIA","COLONIAL HEIGHTS",2020,19.372,0,6.876,55.523,12.844
"3934","VIRGINIA","CHESTERFIELD County",2020,51.942,3.495,1.447,18.647,17.592
"3935","VIRGINIA","NEW KENT County",2020,64.289,9.799,0.088,3.331,6.132
"3936","VIRGINIA","AMELIA County",2020,61.982,20.788,0.031,1.134,4.22
"3937","VIRGINIA","SURRY County",2020,59.639,21.247,0.062,1.338,3.269
"3938","VIRGINIA","WILLIAMSBURG",2020,36.78,0.246,2.691,33.485,24.46
"3939","VIRGINIA","YORK County",2020,46.678,1.764,1.147,16.922,12.369
"3940","VIRGINIA","SUSSEX County",2020,64.52,16.159,0.037,1.833,2.537
"3941","VIRGINIA","POQUOSON",2020,11.75,0.014,0.347,18.787,8.161
"3942","VIRGINIA","MECKLENBURG County",2020,53.044,20.388,0.149,2.524,5.063
"3943","VIRGINIA","MARTINSVILLE",2020,29.102,0.437,5.177,35.056,29.684
"3944","VIRGINIA","NEWPORT NEWS",2020,18.334,0.75,9.25,47.26,14.253
"3945","VIRGINIA","NOTTOWAY County",2020,61.62,17.476,0.241,3.29,5.205
"3946","VIRGINIA","GREENSVILLE County",2020,60.527,17.505,0.109,2.529,2.646
"3947","VIRGINIA","NORTHUMBERLAND County",2020,47.461,25.821,0.046,2.477,6.664
"3948","VIRGINIA","RICHMOND County",2020,57.905,25.149,0.055,1.898,3.988
"3949","VIRGINIA","PRINCE GEORGE County",2020,59.014,13.706,0.346,5.535,4.934
"3950","VIRGINIA","JAMES CITY County",2020,50.725,5.553,0.811,13.004,12.752
"3951","VIRGINIA","GLOUCESTER County",2020,55.897,10.609,0.136,3.885,6.023
"3952","VIRGINIA","WAYNESBORO",2020,21.192,13.75,5.785,39.641,19.392
"3953","VIRGINIA","HARRISONBURG",2020,5.974,9.172,9.418,57.182,18.029
"3954","VIRGINIA","STAUNTON",2020,16.125,26.272,2.905,32.795,20.762
"3955","VIRGINIA","LYNCHBURG",2020,32.427,3.54,4.252,33.07,24.862
"3956","VIRGINIA","FREDERICKSBURG",2020,21.841,0.964,6.789,54.076,14.97
"3957","VIRGINIA","FALLS CHURCH",2020,0.392,0,10.389,57.498,31.722
"3958","VIRGINIA","MANASSAS City",2020,2.766,2.282,9.938,68.814,15.919
"3959","VIRGINIA","MANASSAS PARK",2020,14.393,0.643,5.746,57.082,22.135
"3960","VIRGINIA","FAIRFAX City",2020,3.14,0,8.823,58.228,29.804
"3961","VIRGINIA","BEDFORD City",2020,NA,NA,NA,NA,NA
"3962","VIRGINIA","CHARLES CITY",2020,61.699,14.904,0.051,1.014,3.179
"3963","VIRGINIA","POWHATAN County",2020,66.259,15.692,0.061,1.88,6.87
"3964","VIRGINIA","HOPEWELL",2020,15.217,0.047,9.906,54.813,14.42
"3965","VIRGINIA","ACCOMACK County",2020,28.282,21.472,0.14,3.948,2.8
"3966","VIRGINIA","WINCHESTER",2020,4.157,4.487,11.984,63.517,15.785
"3967","VIRGINIA","NORTON",2020,60.683,0.162,2.811,22.398,11.37
"3968","VIRGINIA","BRISTOL",2020,17.515,6.107,6.94,45.066,23.722
"3969","VIRGINIA","LEXINGTON",2020,7.018,1.159,3.423,51.738,35.77
"3970","VIRGINIA","CUMBERLAND County",2020,64.806,17.527,0.039,0.934,4.212
"3971","VIRGINIA","BUENA VISTA",2020,37.556,7.257,2.517,31.975,16.418
"3972","VIRGINIA","PRINCE EDWARD County",2020,62.166,18.244,0.12,2.168,5.292
"3973","VIRGINIA","GOOCHLAND County",2020,62.095,18.655,0.085,2.958,7.505
"3974","VIRGINIA","GALAX",2020,26.237,13.517,5.322,25.122,28.96
"3975","VIRGINIA","RADFORD",2020,32.405,7.459,2.683,35.169,18.137
"3976","VIRGINIA","FLUVANNA County",2020,65.659,16.411,0.063,1.538,6.328
"3977","MARYLAND","WASHINGTON County",2020,39.012,39.68,0.887,9.563,8.29
"3978","MARYLAND","FREDERICK County",2020,33.725,46.089,0.677,9,9.3
"3979","MARYLAND","BALTIMORE County",2020,34.996,21.31,2.582,21.633,14.876
"3980","MARYLAND","HARFORD County",2020,39.982,28.807,1.065,11.812,12.081
"3981","MARYLAND","CECIL County",2020,36.836,35.902,0.621,7.381,9.374
"3982","MARYLAND","MONTGOMERY County",2020,29.319,21.986,1.701,23.51,21.038
"3983","MARYLAND","HOWARD County",2020,31.213,23.389,1.952,21.55,20.963
"3984","MARYLAND","BALTIMORE CITY",2020,4.065,0.079,25.636,53.635,10.923
"3985","MARYLAND","CARROLL County",2020,27.931,49.534,0.419,8.666,12.235
"3986","MARYLAND","PRINCE GEORGE'S County",2020,37.58,8.605,2.812,30.57,14.395
"3987","MARYLAND","ANNE ARUNDEL County",2020,37.54,8.911,2.47,25.917,15.185
"3988","MARYLAND","GARRETT County",2020,71.073,16.872,0.053,2.006,4.902
"3989","MARYLAND","ALLEGANY County",2020,76.206,8.893,0.44,5.047,6.052
"3990","MARYLAND","CALVERT County",2020,54.204,11.316,0.384,7.647,12.663
"3991","MARYLAND","ST. MARY'S County",2020,49.267,19.06,0.546,7.496,8.736
"3992","MARYLAND","TALBOT County",2020,24.315,46.079,0.264,5.808,6.165
"3993","MARYLAND","CAROLINE County",2020,31.563,54.741,0.172,5.194,5.02
"3994","MARYLAND","QUEEN ANNE'S County",2020,25.972,53.79,0.22,5.847,6.22
"3995","MARYLAND","CHARLES County",2020,61.624,13.116,0.389,7.576,7.907
"3996","MARYLAND","KENT County",2020,24.521,57.766,0.138,3.665,4.614
"3997","MARYLAND","WORCESTER County",2020,42.234,23.306,0.617,4.402,3.565
"3998","MARYLAND","WICOMICO County",2020,44.113,30.31,0.694,9.078,6.457
"3999","MARYLAND","DORCHESTER County",2020,33.054,27.315,0.165,3.443,2.519
"4000","MARYLAND","SOMERSET County",2020,41.187,19.435,0.134,3.504,3.395
"4001","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA",2021,7.745,0.061,12.972,56.638,12.993
"4002","VIRGINIA","WYTHE County",2021,53.823,36.963,0.173,2.455,5.482
"4003","VIRGINIA","CAMPBELL County",2021,52.03,24.627,0.229,3.607,7.047
"4004","VIRGINIA","TAZEWELL County",2021,69.392,20.621,0.159,2.525,5.485
"4005","VIRGINIA","CARROLL County",2021,60.436,28.235,0.05,1.488,7.567
"4006","VIRGINIA","CRAIG County",2021,83.891,11.045,0.002,0.389,3.419
"4007","VIRGINIA","PULASKI County",2021,56.045,28.728,0.337,4.389,6.931
"4008","VIRGINIA","ROANOKE County",2021,67.04,8.948,0.554,9.359,12.803
"4009","VIRGINIA","MONTGOMERY County",2021,60.845,22.419,0.457,6.784,8.34
"4010","VIRGINIA","ARLINGTON County",2021,2.881,0,11.584,63.763,21.133
"4011","VIRGINIA","PITTSYLVANIA County",2021,53.698,26.777,0.077,2.396,5.972
"4012","VIRGINIA","HIGHLAND County",2021,79.181,16.646,0.006,0.256,2.528
"4013","VIRGINIA","ROCKBRIDGE County",2021,68.559,23.372,0.075,1.69,5.183
"4014","VIRGINIA","SMYTH County",2021,67.701,24.124,0.164,1.959,5.105
"4015","VIRGINIA","RAPPAHANNOCK County",2021,67.775,27.686,0.003,0.455,3.477
"4016","VIRGINIA","BLAND County",2021,77.332,17.484,0.013,0.695,3.126
"4017","VIRGINIA","GILES County",2021,78.843,13.034,0.111,1.718,4.553
"4018","VIRGINIA","SPOTSYLVANIA County",2021,60.235,12.67,0.451,7.093,8.839
"4019","VIRGINIA","WISE County",2021,75.889,3.52,0.128,3.075,5.653
"4020","VIRGINIA","FREDERICK County",2021,53.229,29.929,0.591,6.884,7.846
"4021","VIRGINIA","SHENANDOAH County",2021,59.489,30.093,0.14,3.202,6.051
"4022","VIRGINIA","PATRICK County",2021,73.535,15.45,0.03,0.87,6.044
"4023","VIRGINIA","NELSON County",2021,75.63,13.424,0.014,0.869,4.829
"4024","VIRGINIA","ALBEMARLE County",2021,63.227,22.304,0.171,2.831,7.25
"4025","VIRGINIA","GREENE County",2021,65.352,23.439,0.098,2.177,7.572
"4026","VIRGINIA","MADISON County",2021,60.955,32.671,0.03,0.731,4.544
"4027","VIRGINIA","PAGE County",2021,65.733,23.844,0.091,2.834,5.921
"4028","VIRGINIA","STAFFORD County",2021,60.607,8.476,0.673,11.473,11.621
"4029","VIRGINIA","ALLEGHANY County",2021,88.375,4.768,0.089,1.75,3.472
"4030","VIRGINIA","WARREN County",2021,62.14,21.497,0.46,4.933,9.233
"4031","VIRGINIA","SCOTT County",2021,72.054,17.662,0.045,1.26,5.43
"4032","VIRGINIA","ROCKINGHAM County",2021,56.833,32.813,0.181,3.675,5.694
"4033","VIRGINIA","APPOMATTOX County",2021,57.214,22.6,0.052,1.486,5.235
"4034","VIRGINIA","LOUDOUN County",2021,31.965,40.161,1.598,15.539,9.489
"4035","VIRGINIA","RUSSELL County",2021,61.337,29.074,0.057,1.777,5.216
"4036","VIRGINIA","DICKENSON County",2021,86.875,2.932,0.016,1.023,4.947
"4037","VIRGINIA","AUGUSTA County",2021,56.704,34.023,0.157,2.805,5.598
"4038","VIRGINIA","ORANGE County",2021,53.487,33.656,0.137,1.797,6.12
"4039","VIRGINIA","BUCHANAN County",2021,89.489,0.578,0.034,1.679,3.835
"4040","VIRGINIA","HENRY County",2021,66.435,12.39,0.448,4.38,8.286
"4041","VIRGINIA","FRANKLIN County",2021,61.55,22.981,0.092,1.954,7.085
